,docid,string,label,start,end
42934,4668,Sevilla,LOC,40,41
42935,4668,collación de San Vicente,LOC,46,50
42936,4668,28 junio 1679,DATE,51,54
42937,4669,JUAN JOSEPH DE SALINAS,PER,0,4
42938,4669,Juana de Figueroa,PER,12,15
42939,4669,San Andrés,LOC,19,21
42940,4669,JUAN DE ARAGÓN,PER,23,26
42941,4669,San Vicente,LOC,32,34
42942,4669,Esteban García Labrador,PER,37,40
42943,4669,Indias,ORG,47,48
42944,4669,Thasa Padial,PER,56,58
42945,4669,150 pesos en moneda de oro,MON,59,65
42946,4669,10 junio 1680,DATE,66,69
42947,4670,JUAN DE ARAGÓN,PER,0,3
42948,4670,San Vicente,LOC,9,11
42949,4670,Antonia de Loyola,PER,15,18
42950,4670,Jorge de Benaberte,PER,21,24
42951,4670,calle del Espejo,LOC,28,31
42952,4670,5 ducados,MON,35,37
42953,4670,25 junio 1680,DATE,38,41
42954,4671,JUAN DE ARAGÓN,PER,0,3
42955,4671,San Vicente,LOC,7,9
42956,4671,440 reales,MON,12,14
42957,4671,JUAN JOSEPH DE SALINAS,PER,15,19
42958,4671,6 julio 1680,DATE,22,25
42959,4672,FRANCISCO PÉREZ DE PINEDA,PER,0,4
42960,4672,JUAN DE ARAGÓN,PER,12,15
42961,4672,22 abril 1682,DATE,24,27
42962,4673,FRANCISCO ANTONIO DE COBOS,PER,0,4
42963,4673,San Vicente,LOC,10,12
42964,4673,JUAN DE ARAGÓN,PER,17,20
42965,4673,Pedro --,PER,22,24
42966,4673,Andrés de Lazo,PER,31,34
42967,4673,Cofradía del Santísimo Cristo del Mayor Dolor,ORG,47,54
42968,4673,Santa María Magdalena,LOC,60,63
42969,4673,"3,000 reales de vellón",MON,72,76
42970,4673,18 abril 1687,DATE,77,80
42971,4674,FRANCISCO DE COBOS,PER,0,3
42972,4674,San Vicente,LOC,9,11
42973,4674,JUAN DE ARAGÓN,PER,13,16
42974,4674,Cofradía de Cristo de la Columna,ORG,22,28
42975,4674,Convento de Nuestra Señora de Congrela,ORG,31,37
42976,4674,Vicente López,PER,42,44
42977,4674,Santo Cristo de la Columna y Azotes,ORG,54,61
42978,4674,Flandes,LOC,70,71
42979,4674,"3,200 reales",MON,84,86
42980,4674,1 julio 1689,DATE,87,90
42981,4675,9 noviembre 1694,DATE,1,4
42982,4675,Cárcel de la Real Audiencia,ORG,8,13
42983,4675,FELIPE MARTÍNEZ,PER,19,21
42984,4675,San Martín,LOC,25,27
42985,4675,JUAN DE ARAGÓN,PER,42,45
42986,4675,Andrea de la Santísima Trinidad,PER,75,80
42987,4675,ALFONSO MARTÍNEZ,PER,86,88
42988,4675,JOSEPH MARTÍNEZDIMAS,PER,127,129
42989,4675,FELIPE MARTÍNEZ,PER,239,241
42990,4676,ALONSO DE ARUAS,PER,0,3
42991,4676,1/2 reales,MON,5,7
42992,4677,ALONSO DE ARAUS,PER,0,3
42993,4677,Salamanca,LOC,8,9
42994,4677,calle de la Hondiga,LOC,17,21
42995,4677,Santa Catalina,LOC,22,24
42996,4678,Sevilla,LOC,4,5
42997,4678,31 enero 1661,DATE,6,9
42998,4678,PEDRO JOSEPHE DE ARCE,PER,11,15
42999,4678,Francisco de Arce,PER,25,28
43000,4678,Magdalena de Cárdenas,PER,32,35
43001,4678,ALONSO PÉREZ,PER,47,49
43002,4679,Francisco Olivares,PER,3,5
43003,4679,Sevilla,LOC,9,10
43004,4679,PEDRO JOSEPHE DE ARCE,PER,16,20
43005,4679,collación de San Martín de las Pasaderas,LOC,30,37
43006,4679,49 reales de vellón,MON,41,45
43007,4679,JUAN DE ZAMORA,PER,46,49
43008,4679,collación de San Martín,LOC,58,62
43009,4679,23 mayo 1665,DATE,64,67
43010,4680,PEDRO JOSEPHE DE ARCE,PER,15,19
43011,4680,Sevilla,LOC,28,29
43012,4680,collación de Omnium Sanctórum,LOC,31,35
43013,4680,Francisco de Arce,PER,39,42
43014,4680,Magdalena Ramírez de Cárdenas,PER,46,50
43015,4680,Juana de Alcosser,PER,67,70
43016,4680,Diego Gutiérrez,PER,74,76
43017,4680,Ana de Alcosser,PER,78,81
43018,4680,los Palacios,LOC,88,90
43019,4680,"8,687 reales de vellón",MON,107,111
43020,4680,16 reales,MON,379,381
43021,4680,120 reales,MON,566,568
43022,4680,Holanda,LOC,751,752
43023,4680,100 reales,MON,801,803
43024,4680,40 reales,MON,816,818
43025,4680,132 reales,MON,835,837
43026,4680,54 reales,MON,843,845
43027,4680,"3,131 reales de moneda de vellón",MON,989,995
43028,4680,Pedro Alejandro Montero,PER,1000,1003
43029,4680,collación de San Andrés,LOC,1012,1016
43030,4680,Esteban de la Purificación,PER,1020,1024
43031,4680,Orden Descalza,ORG,1026,1028
43032,4680,Santa Trinidad,ORG,1030,1032
43033,4680,600 ducados,MON,1045,1047
43034,4680,Josephe de Acosser,PER,1048,1051
43035,4680,Antonia de Rivera,PER,1053,1056
43036,4680,"8,687 reales de vellón",MON,1072,1076
43037,4680,"2,200 reales de vellón",MON,1087,1091
43038,4680,16 junio 1665,DATE,1103,1106
43039,4681,PEDRO JOSÉ DE ARCE,PER,0,4
43040,4681,San Martín,LOC,8,10
43041,4681,Juana de Alcosser,PER,15,18
43042,4681,Pedro Montero,PER,22,24
43043,4681,600 ducados,MON,28,30
43044,4681,Josephe de Alcosser,PER,33,36
43045,4681,Antonia de Ribera,PER,38,41
43046,4681,19 mayo 1666,DATE,45,48
43047,4682,Francisco de Huses,PER,0,3
43048,4682,PEDRO JOSPEH DE ARCE,PER,11,15
43049,4682,San Salvador,LOC,17,19
43050,4682,4 ducados,MON,35,37
43051,4682,ALONSO PÉREZ,PER,38,40
43052,4682,San Martín,LOC,43,45
43053,4682,4 junio 1667,DATE,49,52
43054,4683,Camila de León,PER,1,4
43055,4683,Francisco de Hozes,PER,7,10
43056,4683,PEDRO JOSÉ DE ARCE,PER,13,17
43057,4683,San Salvador,LOC,21,23
43058,4683,4 ducados,MON,30,32
43059,4683,ALONSO PÉREZ,PER,33,35
43060,4683,7 junio 1669,DATE,38,41
43061,4684,PEDRO JOSÉ DE ARCE,PER,0,4
43062,4684,San Salvador,LOC,8,10
43063,4684,Pedro Schutt,PER,13,15
43064,4684,San Salvador,LOC,19,21
43065,4684,16 julio 1669,DATE,25,28
43066,4685,PEDRO JOSÉ DE ARCE,PER,0,4
43067,4685,San Gil,LOC,5,7
43068,4685,14 marzo 1670,DATE,14,17
43069,4686,Camila de León,PER,1,4
43070,4686,Francisco de Hozes,PER,7,10
43071,4686,PEDRO JOSÉ DE ARCE,PER,13,17
43072,4686,50 reales,MON,28,30
43073,4686,Pedro de Sarte,PER,31,34
43074,4686,9 mayo 1672,DATE,41,44
43075,4687,Camila de León,PER,1,4
43076,4687,Francisco de Hozes,PER,7,10
43077,4687,PEDRO JOSÉ DE ARCE,PER,13,17
43078,4687,San Salvador,LOC,21,23
43079,4687,Peladero,LOC,26,27
43080,4687,50 reales,MON,38,40
43081,4687,Pedro Escut,PER,41,43
43082,4687,21 mayo 1673,DATE,50,53
43083,4688,Camila de León,PER,1,4
43084,4688,Francisco de Hozes,PER,7,10
43085,4688,PEDRO JOSEPHE,PER,13,15
43086,4688,San Salvador,LOC,18,20
43087,4688,5 ducados,MON,27,29
43088,4688,ALONSO PÉREZ,PER,30,32
43089,4688,7 junio 1675,DATE,35,38
43090,4688,Pedro Josephe de Arce,PER,40,44
43091,4689,Tomás de León Maldonado,PER,1,5
43092,4689,PEDRO JOSÉ DE ARCE,PER,7,11
43093,4689,San Salvador,LOC,15,17
43094,4689,San Lorenzo,LOC,21,23
43095,4689,35 reales,MON,27,29
43096,4689,Pedro Montero,PER,30,32
43097,4689,4 mayo 1676,DATE,38,41
43098,4690,Tomás de León Maldonado,PER,1,5
43099,4690,PEDRO JOSÉ DE ARCE,PER,6,10
43100,4690,San Salvador,LOC,14,16
43101,4690,"4 mayo 1676,15 mayo 1676",DATE,27,32
43102,4691,Juana del Vayas,PER,1,4
43103,4691,Lorenzo Falcón,PER,10,12
43104,4691,San Pedro,LOC,13,15
43105,4691,PEDRO JOSÉ DE ARCE,PER,18,22
43106,4691,TOMÁS DE CONTRERAS,PER,23,26
43107,4691,JUAN SIMÓN GUTIÉRREZ,PER,27,30
43108,4691,- julio 1679,DATE,32,35
43109,4692,Francesca Juana Maldonado,PER,1,4
43110,4692,Arnao Freyle,PER,7,9
43111,4692,PEDRO JOSEPHE DE ARCE,PER,12,16
43112,4692,San Salvador,LOC,23,25
43113,4692,calle de El Peladero,LOC,26,30
43114,4692,4 ducados,MON,34,36
43115,4692,ALONSO PÉREZ,PER,37,39
43116,4692,San Martín,LOC,42,44
43117,4692,3 julio 1679,DATE,48,51
43118,4693,PEDRO JOSÉ DE ARCE,PER,0,4
43119,4693,San Pedro,LOC,8,10
43120,4693,Francisco Antonio de Arce,PER,14,18
43121,4693,Miguel Lemena,PER,37,39
43122,4693,13 junio 1681,DATE,49,52
43123,4694,Cofradía del Santísimo Sacramento,ORG,3,7
43124,4694,San Pedro,LOC,8,10
43125,4694,PEDRO JOSÉ DE ARCE,PER,11,15
43126,4694,4 agosto 1682,DATE,18,21
43127,4695,Pedro de la Barrera,PER,2,6
43128,4695,PEDRO JOSÉ DE ARCE,PER,8,12
43129,4695,23 noviembre 1686,DATE,13,16
43130,4696,San Pedro,LOC,0,2
43131,4696,Peladero,ORG,7,8
43132,4696,PEDRO JOSÉ DE ARZE,PER,9,13
43133,4696,Sevilla,LOC,19,20
43134,4697,TOMÁS DE CONTRERAS,PER,0,3
43135,4697,Sevilla,LOC,16,17
43136,4697,JUAN JOSÉ DE SALINÁS,PER,21,25
43137,4697,LUCAS DE VALDÉS,PER,35,38
43138,4697,MIGUEL DE PARRILLA,PER,46,49
43139,4697,IGNACIO FERNÁNDEZ,PER,57,59
43140,4697,SALVADOR DE ROJASVELASCO,PER,64,67
43141,4697,FRANCISCO MENESES OSORIO,PER,70,73
43142,4697,JUAN FRANCISCO GARCIA,PER,74,77
43143,4697,JUAN SALVADOR,PER,78,80
43144,4697,FELIPE LÓPEZ,PER,81,83
43145,4697,PABLO ADRIÁN,PER,84,86
43146,4697,JOSÉ VÁZQUEZ,PER,87,89
43147,4697,PEDRO JOSÉ DE ARCE,PER,90,94
43148,4697,JUAN VERDUGO DE ÁVILA,PER,95,99
43149,4697,JUAN ANTONIO FERNÁNDEZ,PER,100,103
43150,4697,DIEGO DlAZ,PER,104,106
43151,4697,JUAN FRANCISCO GARZÓN,PER,107,110
43152,4697,Florencio Guillén Burarán,PER,134,137
43153,4697,Madrid,LOC,140,141
43154,4697,Real Consejo de hacienda,ORG,156,160
43155,4697,FRANCISCO PÉREZ DE PINEDA,PER,163,167
43156,4697,Corte,ORG,175,176
43157,4697,FRANCISCO PÉREZ DE PINEDA,PER,179,183
43158,4697,Madrid,LOC,204,205
43159,4697,21 enero 1692,DATE,206,209
43160,4698,PEDRO JOSÉ DE ARCE,PER,0,4
43161,4698,10 marzo 1694,DATE,13,16
43162,4699,María de Loro,PER,1,4
43163,4699,PEDRO JOSÉ DE ARCE,PER,7,11
43164,4699,10 abril 1694,DATE,14,17
43165,4700,PEDRO JOSÉ DE ARCE,PER,0,4
43166,4700,San Pedro,LOC,12,14
43167,4700,Juan de Vaillalta,PER,22,25
43168,4700,23 septiembre 1698,DATE,26,29
43169,4701,JUAN DE ARENAS,PER,0,3
43170,4701,6 reales,MON,4,6
43171,4702,JUAN DE ARENAS,PER,0,3
43172,4703,JUAN DE ARENAS,PER,0,3
43173,4703,6 reales,MON,4,6
43174,4704,JUAN DE ARENAS,PER,0,3
43175,4704,6 reales,MON,4,6
43176,4705,JOAN DE ARRENAS,PER,0,3
43177,4706,JUAN DE ARENAS,PER,0,3
43178,4706,8 reales,MON,4,6
43179,4707,JUAN DE ARENAS,PER,0,3
43180,4708,JUAN DE ARENAS,PER,0,3
43181,4709,JUAN DE ARENAS,PER,0,3
43182,4710,JUAN DE ARENAS,PER,0,3
43183,4710,9 reales Academia,MON,4,7
43184,4711,JUAN DE ARENAS,PER,8,11
43185,4711,6 reales Academia,MON,12,15
43186,4712,JUAN DE ARENAS,PER,0,3
43187,4712,6 reales,MON,8,10
43188,4713,JUAN DE ARENAS,PER,0,3
43189,4713,calle de Francos,LOC,9,12
43190,4713,Santa María,LOC,13,15
43191,4713,María Micaela de Flores,PER,23,27
43192,4713,Melchor de Campolargo,PER,36,39
43193,4713,"1,740 reales de vellón",MON,43,47
43194,4713,Ana de Silva,PER,55,58
43195,4713,23 diciembre 1665,DATE,66,69
43196,4714,JUAN DE ARENAS,PER,0,3
43197,4715,JUAN DE ARENAS,PER,0,3
43198,4715,24 reales,MON,4,6
43199,4716,JUAN DE ARENAS,PER,0,3
43200,4717,Francisco Sánchez,PER,0,2
43201,4717,Juan Francisco,PER,6,8
43202,4717,JUAN DE ARENAS,PER,28,31
43203,4717,calle de Colcheros,LOC,37,40
43204,4717,11 febrero 1675,DATE,44,47
43205,4718,Francisco Rodríguez,PER,0,2
43206,4718,JUAN DE ARENAS,PER,11,14
43207,4718,calle de Colcheros,LOC,18,21
43208,4718,Magdalena,LOC,22,23
43209,4718,13 mayo 1675,DATE,27,30
43210,4719,Francisco de León,PER,0,3
43211,4719,JUAN DE ARENAS,PER,10,13
43212,4719,collación de Santa María Magdalena,LOC,26,31
43213,4719,6 ducados,MON,35,37
43214,4719,8 reales,MON,38,40
43215,4719,Francisco Rodríguez,PER,45,47
43216,4719,13 mayo 1675,DATE,56,59
43217,4720,Francisco de León,PER,0,3
43218,4720,Rey Nuestro,PER,10,12
43219,4720,JUAN DE ARENAS,PER,22,25
43220,4720,calle de Colcheros,LOC,38,41
43221,4720,Magdalena,LOC,42,43
43222,4720,6 ducados,MON,47,49
43223,4720,23 mayo 1676,DATE,50,53
43224,4721,JUAN DE ARENAS,PER,2,5
43225,4721,Magdalena,LOC,9,10
43226,4721,calle de Colcheros,LOC,11,14
43227,4721,María Michaela de Flores,PER,52,56
43228,4721,"7,000 reales",MON,63,65
43229,4721,"5,000 reales",MON,69,71
43230,4721,Ana de Ribera,PER,74,77
43231,4721,Domingo Arenas,PER,98,100
43232,4721,Dominga Llanes Blanco,PER,101,104
43233,4721,Reino de Galicia,LOC,112,115
43234,4721,Mondoñedo,LOC,117,118
43235,4721,puerto de Espasate,LOC,120,123
43236,4721,María,PER,135,136
43237,4721,"1,500 reales",MON,145,147
43238,4721,María Michaela de Flores,PER,160,164
43239,4721,María Bernarda,PER,170,172
43240,4721,Jerónimo,PER,177,178
43241,4721,Diego,PER,183,184
43242,4721,14 julio 1678,DATE,188,191
43243,4722,16 julio 1678,DATE,4,7
43244,4722,parroquia de Santa María Magdalena,LOC,11,16
43245,4722,JUAN DE ARENAS,PER,16,19
43246,4722,Joesph de Medina,PER,26,29
43247,4722,14 deste presente mes y año de 1678,DATE,30,38
43248,4722,María Michaela de Flores,PER,44,48
43249,4723,Juan Antonio Ruiz,PER,0,3
43250,4723,ANTONIO DE ARIAS,PER,6,9
43251,4723,50 reales,MON,19,21
43252,4723,Julián Rodríguez Arias,PER,22,25
43253,4723,1 julio 1669,DATE,28,31
43254,4724,Pedro de Espinosa de los Monteros,PER,1,7
43255,4724,FRANCISCO ANTONIO ARIAS,PER,14,17
43256,4724,JUAN SIMÓN GUTIÉRREZ,PER,33,36
43257,4724,30 diciembre 1675,DATE,40,43
43258,4724,3 julio 1676,DATE,47,50
43259,4725,San Miguel,LOC,0,2
43260,4725,la Campana,LOC,7,9
43261,4725,ALONSO DE ARTIAGA,PER,10,13
43262,4725,Vizcaya,LOC,18,19
43263,4726,MATÍAS DE ARTEAGAALFARO,PER,14,17
43264,4726,Sevilla,LOC,24,25
43265,4726,collación de Santa María,LOC,27,31
43266,4726,Matías de Arteaga,PER,36,39
43267,4726,María de Alfaro,PER,41,44
43268,4726,Villanueva de los Infantes,LOC,53,57
43269,4726,Juana de Silva y Vega,PER,69,74
43270,4726,Manuel de Silva,PER,79,82
43271,4726,Antonia de Vegas,PER,84,87
43272,4726,Francisco Caro,PER,102,104
43273,4726,Antonio Cano,PER,106,108
43274,4726,Juana de Silva,PER,128,131
43275,4726,"4,970 reales de vellón",MON,133,137
43276,4726,220 reales,MON,148,150
43277,4726,66 reales,MON,157,159
43278,4726,holanda,LOC,261,262
43279,4726,holanda,LOC,283,284
43280,4726,100 reales,MON,312,314
43281,4726,Córdoba,LOC,352,353
43282,4726,Córdoba,LOC,363,364
43283,4726,170 reales,MON,430,432
43284,4726,110 reales,MON,439,441
43285,4726,36 reales,MON,449,451
43286,4726,50 reales,MON,459,461
43287,4726,72 reales,MON,467,469
43288,4726,24 reales,MON,486,488
43289,4726,24 reales,MON,495,497
43290,4726,50 reales,MON,505,507
43291,4726,12 reales,MON,513,515
43292,4726,46 reales,MON,519,521
43293,4726,24 reales,MON,528,530
43294,4726,6 reales,MON,536,538
43295,4726,4 reales,MON,542,544
43296,4726,6 reales,MON,550,552
43297,4726,24 reales,MON,559,561
43298,4726,100 ducados en moneda de vellón,MON,562,568
43299,4726,"1,100 reales",MON,569,571
43300,4726,Sevilla,LOC,576,577
43301,4726,20 noviembre 1655,DATE,578,581
43302,4727,21 noviembre 1655,DATE,1,4
43303,4727,Jacinto Mesia,PER,7,9
43304,4727,Vargas Machucha,PER,10,12
43305,4727,Santa Iglesia de Santa María la mayor,ORG,18,25
43306,4727,Sevilla,LOC,29,30
43307,4727,santo concilio de Trento,ORG,55,59
43308,4727,MATÍAS DE ARTEAGA,PER,60,63
43309,4727,Villanueva de los Infantes,LOC,68,72
43310,4727,Matías de Arteaga,PER,74,77
43311,4727,María de Alfaro,PER,79,82
43312,4727,Juana de Silva,PER,84,87
43313,4727,Manuel de Silva,PER,92,95
43314,4727,Catalina de Vega,PER,98,101
43315,4727,Laureano de la Vega,PER,107,111
43316,4727,Francisco Caro,PER,113,115
43317,4727,Bartolomé Francisco,PER,116,118
43318,4728,Ana de Aro,PER,8,11
43319,4728,Sevilla,LOC,16,17
43320,4728,MATÍAS DE ARTEAGA,PER,25,28
43321,4728,calle de la Mar,LOC,45,49
43322,4728,5 ducados,MON,60,62
43323,4728,23 noviembre 1655,DATE,65,68
43324,4729,Benito Dinan,PER,7,9
43325,4729,Sevilla,LOC,15,16
43326,4729,calle de la Mar,LOC,18,22
43327,4729,MATÍAS DE ARTEAGA,PER,28,31
43328,4729,calle de la Mar,LOC,45,49
43329,4729,55 reales,MON,63,65
43330,4729,Juan Díaz de La Zúñiga,PER,70,75
43331,4729,Lonja,ORG,77,78
43332,4729,9 junio 1656,DATE,82,85
43333,4730,Sevilla,LOC,24,25
43334,4730,Orden y Caballería de Santiago,ORG,29,34
43335,4730,Simón Sánchez,PER,42,44
43336,4730,MATÍAS DE ARTEAGA,PER,52,55
43337,4730,Juan García Aranda,PER,58,61
43338,4730,13 diciembre 1656,DATE,66,69
43339,4731,Sevilla,LOC,24,25
43340,4731,Orden y Caballería de Santiago,ORG,29,34
43341,4731,Juan García Aranda,PER,41,44
43342,4731,MATÍAS DE ARTEAGA,PER,57,60
43343,4731,Simón Sánchez,PER,63,65
43344,4731,collación de Santa María,LOC,72,76
43345,4731,13 diciembre 1656,DATE,77,80
43346,4732,Sevilla,LOC,24,25
43347,4732,Orden y Caballería de Santiago,ORG,29,34
43348,4732,MATÍAS DE ARTEAGA,PER,41,44
43349,4732,collación de Santa María,LOC,51,55
43350,4732,calle de la Mar,LOC,60,64
43351,4732,MATÍAS DE ARTEAGA,PER,75,78
43352,4732,776 reales,MON,83,85
43353,4732,Juan García Aranda,PER,93,96
43354,4732,Simón Sánchez,PER,99,101
43355,4732,collación de Santa María,LOC,108,112
43356,4732,13 diciembre 1656,DATE,116,119
43357,4733,Juan Pinto Ortelano,PER,7,10
43358,4733,Sevilla,LOC,14,15
43359,4733,collación de señor San Antonio,LOC,17,22
43360,4733,Juan González,PER,29,31
43361,4733,MATÍAS DE ARTEAGA,PER,60,63
43362,4733,calle de la Mar,LOC,73,77
43363,4733,Gradas,LOC,81,82
43364,4733,21 noviembre 1657,DATE,88,91
43365,4734,jueves 28 noviembre 1658,DATE,1,5
43366,4734,Jacinto Mesia,PER,9,11
43367,4734,Vargas Machuca,PER,12,14
43368,4734,Santa Iglesia mayor,ORG,19,22
43369,4734,Sevilla,LOC,23,24
43370,4734,Francisco Laurencio,PER,26,28
43371,4734,MATÍAS DE ARTEAGA,PER,30,33
43372,4734,Juan de Vega,PER,36,39
43373,4734,Lorenzo Luis de León,PER,45,49
43374,4735,MATÍAS DE ARTEAGA,PER,0,3
43375,4735,6 reales,MON,4,6
43376,4736,MATÍAS DE ARTEAGA,PER,0,3
43377,4736,6 reales,MON,4,6
43378,4737,MATÍAS DE ARTEAGA,PER,0,3
43379,4737,6 reales,MON,4,6
43380,4738,MATÍAS DE ARTEAGA,PER,0,3
43381,4739,Sevilla,LOC,4,5
43382,4739,8 junio 1660,DATE,6,9
43383,4739,Diego de Trujillo,PER,15,18
43384,4739,Pedro Gregorio Dávila,PER,35,38
43385,4739,Sevilla,LOC,45,46
43386,4739,Alonso Guerrero,PER,59,61
43387,4739,Alonso Guerrero,PER,67,69
43388,4739,María de Espinosa,PER,73,76
43389,4739,MATÍAS DE ARTEAGA,PER,106,109
43390,4739,collación de Santa María,LOC,117,121
43391,4740,MATÍAS DE ARTIAGA,PER,0,3
43392,4740,8 reales,MON,4,6
43393,4741,MATÍAS DE ARTIAGA,PER,0,3
43394,4741,6 reales,MON,8,10
43395,4742,MATÍAS DE ARTEAGA,PER,7,10
43396,4742,Sevilla,LOC,16,17
43397,4742,collación de Santa María,LOC,19,23
43398,4742,Matías de Arteaga,PER,26,29
43399,4742,María de Alfaro,PER,31,34
43400,4742,Villanueva de los Infantes,LOC,43,47
43401,4742,Andrés de Mendriaga,PER,102,105
43402,4742,Antonio Lusando,PER,107,109
43403,4742,Villanueva de los Infantes,LOC,113,117
43404,4742,21 junio 1661,DATE,176,179
43405,4743,Jacinto Ruiz Ojero,PER,7,10
43406,4743,Sevilla,LOC,16,17
43407,4743,collación de Santa María,LOC,19,23
43408,4743,MATÍAS DE ARTEAGA,PER,29,32
43409,4743,plazuela de Santo Tomás,LOC,47,51
43410,4743,6 ducados,MON,68,70
43411,4743,Manuel Bosello,PER,73,75
43412,4743,19 abril 1662,DATE,84,87
43413,4744,Juan Gómez Cerdero,PER,7,10
43414,4744,Sevilla,LOC,17,18
43415,4744,MATÍAS ARTEAGA,PER,24,26
43416,4744,calle de las Gradas,LOC,38,42
43417,4744,día de octubre,DATE,45,48
43418,4744,8 ducados,MON,58,60
43419,4744,20 septiembre 1662,DATE,63,66
43420,4745,MATEIOS DE ARTIAGA,PER,0,3
43421,4745,18 reales,MON,4,6
43422,4746,Jacinto Ruiz Ojero,PER,7,10
43423,4746,Sevilla,LOC,16,17
43424,4746,collación de Santa María,LOC,19,23
43425,4746,MATÍAS DE ARTEAGA,PER,32,35
43426,4746,72 ducados en moneda de vellón,MON,45,51
43427,4746,6 ducados,MON,64,66
43428,4746,fin del mes de junio deste presente año,DATE,72,80
43429,4746,15 octubre 1663,DATE,81,84
43430,4747,MATEIOS DE ARTIAGA,PER,0,3
43431,4748,MATÍAS DE ARTEAGAALFARO,PER,7,10
43432,4748,Sevilla,LOC,18,19
43433,4748,collación de Santa María,LOC,21,25
43434,4748,JUAN GARZÓN SORIANO,PER,31,34
43435,4748,convento y casa real del Señor Santiago de la Espada,ORG,51,61
43436,4748,collación de Santa María,LOC,82,86
43437,4748,calle de la Mar,LOC,91,95
43438,4748,766 reales,MON,119,121
43439,4748,22 diciembre 1663,DATE,122,125
43440,4749,MATÍAS DE ARTEAGA,PER,0,3
43441,4749,15 reales,MON,4,6
43442,4750,17 de enero,DATE,2,5
43443,4750,MATEOS DE ARTEAGA,PER,16,19
43444,4750,15 reales,MON,20,22
43445,4751,Juan Gómez Cerdero,PER,7,10
43446,4751,Sevilla,LOC,19,20
43447,4751,MATÍAS ARTEAGA,PER,26,28
43448,4751,calle de las Gradas,LOC,40,44
43449,4751,día de octubre,DATE,47,50
43450,4751,9 ducados,MON,60,62
43451,4751,21 junio 1664,DATE,65,68
43452,4752,martes 7 octubre 1664,DATE,1,5
43453,4752,Juan Carvallo Gamero,PER,9,12
43454,4752,Santa Iglesia,ORG,17,19
43455,4752,Sevilla,LOC,20,21
43456,4752,María Josefa Vitoria,PER,23,26
43457,4752,MATÍAS DE ARTEAGA,PER,28,31
43458,4752,Juana de Vega,PER,33,36
43459,4752,Bernardo de Escalante,PER,41,44
43460,4753,MATÍAS DE ARTEAGA,PER,0,3
43461,4753,Matías de Arteaga,PER,6,9
43462,4753,María de Alfaro,PER,11,14
43463,4753,Villanueva de los Infantes,LOC,16,20
43464,4753,Francisco de Arteaga,PER,24,27
43465,4753,Ana de Mendriaga,PER,28,31
43466,4753,Alonso de Alfaro,PER,40,43
43467,4753,María Fernández,PER,44,46
43468,4753,Orura,LOC,51,52
43469,4753,Segura,LOC,56,57
43470,4753,13 julio 1664,DATE,61,64
43471,4753,6 septiembre 1664,DATE,69,72
43472,4754,Tomás de la Calle,PER,7,11
43473,4754,Sevilla,LOC,15,16
43474,4754,collación de la Magdalena,LOC,18,22
43475,4754,Carlos Joseph de la Calle,PER,30,35
43476,4754,MATÍAS DE ARTEAGA,PER,56,59
43477,4754,17 diciembre 1664,DATE,69,72
43478,4755,JUAN GARZÓN,PER,7,9
43479,4755,Sevilla,LOC,17,18
43480,4755,collación de Santa María,LOC,20,24
43481,4755,MATÍAS DE ARTEAGA,PER,30,33
43482,4755,calle de Gradas,LOC,58,61
43483,4755,Santiago de los Caballeros,LOC,67,71
43484,4755,5 ducados y media,MON,82,86
43485,4755,2 febrero 1665,DATE,89,92
43486,4756,MATÍAS DE ARTEAGA,PER,7,10
43487,4756,Sevilla,LOC,17,18
43488,4756,JUAN GARZÓN,PER,24,26
43489,4756,collación de Santa María,LOC,42,46
43490,4756,calle de las Gradas,LOC,48,52
43491,4756,6 ducados y medio,MON,60,64
43492,4756,29 mayo 1665,DATE,67,70
43493,4757,Isabel de Ayala,PER,1,4
43494,4757,Alonso Verdugo de la Cueva,PER,8,13
43495,4757,Santiago,LOC,16,17
43496,4757,MATÍAS DE ARTEAGA,PER,20,23
43497,4757,18 mayo 1666,DATE,32,35
43498,4758,2 Junio 1666,DATE,0,3
43499,4758,MATÍAS DE ARTEAGA,PER,4,7
43500,4759,20 junio 1666,DATE,0,3
43501,4759,MATÍAS DE ARTEAGAALFARO,PER,6,9
43502,4759,Sevilla,LOC,13,14
43503,4759,Matías de Arteaga,PER,18,21
43504,4759,María de Alfaro,PER,23,26
43505,4759,Bartolomé de Arteaga,PER,36,39
43506,4759,Lucia Ruiz,PER,41,43
43507,4759,Villanueva de los Infantes,LOC,46,50
43508,4759,Pedro de Alfaro,PER,57,60
43509,4759,María Sánchez naturales,PER,62,65
43510,4759,Sevilla,LOC,68,69
43511,4759,23 junio 1666,DATE,92,95
43512,4760,MATÍAS DE ARTEAGA,PER,0,3
43513,4760,23 junio 1666,DATE,7,10
43514,4760,Concepción de Nuestra Señora,ORG,20,24
43515,4761,27 junio 1666,DATE,0,3
43516,4761,MATÍAS DE ARTEAGA,PER,3,6
43517,4761,Cofradía de la Benditas Animas del Purgatorio,ORG,13,20
43518,4762,lunes 29 noviembre 1666,DATE,1,5
43519,4762,Luis de Aillon y Cuadros,PER,9,14
43520,4762,Santa Iglesia mayor,ORG,22,25
43521,4762,Sevilla,LOC,26,27
43522,4762,Teresa María,PER,29,31
43523,4762,MATÍAS DE ARTEAGA,PER,33,36
43524,4762,Juana de Vega,PER,38,41
43525,4762,Juan de Quesada,PER,47,50
