document,id
"En el nombre de Dios todo poderoso amen. Sepan cuantos esta carta vieren como yo Da María de Escobar, viuda de IGNACIO DE IRIARTE, collación de Santa María, natural de la ciudad de Ecija hija legítima de Juan de Escobar y Da María Ruiz difuntos naturales de la dicha ciudad otorgo y conozco en favor de Pedro Esteban de Robles natural desta dicha ciudad hijo legítimo de Pedro Esteban y Da Francesca de Robles difuntos naturales de la dicha ciudad y dijo que por cuanto mediante el favor de Dios Nuestro Señor.. el susodicho haya de casar.. legitimante .. con Da Gregoria de Iriarte doncella natural desta dicha ciudad hija legítima del dicho IGNACIO DE IRIARTE mi marido. Doy por bienes dote y caudal de la dicha Da Gregoria de Iriarte mi hija la cantidad que se menciona en las partidas siguientes:
Primeramente una cama de granadillo bronceada con 4 barandilla en 2,500 reales 2 colchones con lana en 300 reales 4 -- de moriles en 400 reales una colcha de chámelo en 150 reales
    4 almohadas con sus cimientos y fundas de tafetán en 200 reales
    una alfombra grande de 5 varas de largo y dos varas y media de ancho en 800 reales
    4 almohadas damascolas - 800 reales
    un espejo de una tercia de largo y una cuarta de ancho con su moldura de ébano en 150
reales
    2 cuadros de a 2 varas el uno del Nacimiento de San Juan y el otro de Santa Rosa en 200
reales
    otro cuadro de a vara y 5 laminitas chicas todo en 100 reales
    otros 4 cuadros de a 2 varas de diferentes devociones los cuales no están acabados y me obligo de se los entregan dentro de 2 meses que le contaran desde hoy en adelante apreciados cada uno en 200 reales
    un vestido de ormesí negro nuevo en 1,000 reales
    un vestido de ormesí plateado con andas negras de guarnicione en 600 reales
    una basquiña raso laso color aceituna con un corete de puntas de más de tercia de -- 800
reales
    una tapapiés encarnado de lana de Francés con una franja de plata ancha y encima unas puntas de mijeas grandes en 300 reales
una angaria de raso de color negro a listar en 200 reales un manto nuevo en 160 reales una ungarina de lanas en 100 reales
    unos zarcillos de oro de filigrana con pendientes de perlas en 170 reales
    un cofre en 100 reales
    una tabla de mantés en 40 reales
    unas naguas de bactilla en 100 reales
    unos mangotes de tafetán anteado en 36 reales
    2.150  reales en moneda de vellón
    2.150  reales de la dicha moneda de vellón, que todas las dichas partidas suman 15,306 reales, 21 agosto 1673.",6095
"Da María de Iriarte doncella vecina desta ciudad de Sevilla en la calle ancha de San Vicente hija legítima de IGNACIO DE IRIARTE natural que fue de Tolosa en la provincia de Viscayo y de Da Francesca de Chaves su legítima mujer vecina que fue desta dicha ciudad mis señores y padres difuntos = otorgo y conozco en favor de D. Francisco de Arteaga y Arestui vecino desta dicha ciudad en Triana en al calle de Colchones hijo legítimo de Juan de Arteaga y de Marina de Arestui sus padres vecinos del Valle de Zeberio en el señorío de Vizcaya .. entrego 3,353 reales de vellón a los bienes [un lienzo de Nuestro Señora del Pópulo en 33 reales].. son más bienes 1,162 reales y media que para ayuda a tomar estado me ha dado Da Isabel de Torres viuda .. y asimismo son más bienes de mi dote 500 reales de vellón que paran a poder de D. Juan de Iriarte vecino de la villa de Aracena de resto del precio de unas casas que en mi nombre y en virtud de mi poder vendió en la dicha villa .. 400 ducados [la décima parte de sus bienes], Celedón de Iriarte testigo, 30 noviembre 1675.",6096
"9 septiembre 1676. Este dia Da Francesca de Iriarte de edad de 9 años hija de IGNACIO DE IRIARTE en el pozo seco, enterase en el sagrario.",6097
"Antonio Álvarez Blanco, maestro curtidor, arriendo a CARLOS JACOBS de nación flamenco, Santa María, una casa, San Isidro, 10 meses, 5 ducados, CARLOS ENRÍQUEZ JACOBS, su hijo, fiador.",6098
"JUAN MARTÍN JARAMILLO, oficial de dorador, natural de Zafra, 25 años, en el corral quemada de la calle de la Sierpe ",6099
"FRANCISCO JIMÉNEZ, maestro de pintura, San Juan de Acre, marido de Mariana Montero doy carta de pago a D. Pedro del Emreynel de 50 ducados, una de las dotes del patronato de 16 octubre 1685.",6100
"ANTONIO DE ZARZOSA ",6101
"ANTONIO DE ZARZOSA ",6102
"ANTONIO DE ZARZOSA ",6103
"Sepan cuantos esta carta vieren como yo Da Sabriana de Prado mujer legítima de Francisco Maestre, collación de San Isidro en nombre y en voz del dicho mi marido, otorgo y conozco que arriendo a BERNARDO SIMÓN DE PINEDA escultor y a ANTONIO DE ZARZOSA, pintor, vecinos desta dicha ciudad en la dicha collación y a cada uno dellos unas casas, en la dicha collación, un año en precio cada mes de 4 ducados, JOSEPH NÚÑEZ, maestro escultor, collación de San Isidro como sus fiador, 22 junio 1660.",6104
"ANTONIO DE ZARZOSA, de 2 meses que son 12 reales ",6105
"Sepan cuantos esta carta vieren como yo ANTONIO JIMÉNEZ SARSOSA, pintor de imaginería, vecino desta ciudad de Sevilla, otorgo y conozco que arriendo a Da María Balera viuda de Juan Martínez vecino desta ciudad en la calle de la Sierpe una casa que yo tengo en la calle Pescadores collación de San Lorenzo, 12 meses, 40 reales, Francisco de Reyna fiador, 31 mayo 1662.",6106
"Sépase como yo ANTONIO JIMÉNEZ ZARZOSA, maestro pintor, vecino de Sevilla enfrente del Hospital del Amor de Dios, otorgo que arriendo a D. Pedro de Funes presbítero vecino de Sevilla en la parroquia de San Lorenzo una casa que yo tengo en esta dicha ciudad y parroquia de San Lorenzo en la calle de Pescadores por un año, por precio de 4 ducados de renta cada mes y yo Francisco de Saavedra maestro sastre su fiador, 28 junio 1663.",6107
"ANTONIO DE SARSOSA ",6108
"San Andrés, calle de Amor de Dios: ANTONIO ZARCOSA, maestro pintor, natural de Ronda, es casado, de edad de 30 años ",6109
"D. ANTONIO JIMÉNEZ SARSOSA, San Nicolás, arriendo a Juan Domingo tintero, unas casas, calle Pescadores, un año, 5 ducados, 30 mayo 1667.",6110
"Cristóbal Ignacio de edad de 15 años, hijo de Agustín de Bilches Carvajal difunto y Da Juana de Rodríguez .. me pongo aprendiz del arte de pintor con D. ANTONIO JIMÉNEZ SARSOSA, San Ildefonso, 6 años, 16 septiembre 1667.",6111
"Leonisio de León de edad de 12 años., hijo de Andrés de León difunto y Da Mariana de Salas .. me pongo por aprendiz del arte de pintor con D. ANTONIO XIMENEZ SARSOSA, 7 años, 15 octubre 1667.",6112
"TOMÁS DE CONTRERAS, maestro pintor, San Andrés, como principal deudor y nos D. ANTONIO JIMÉNEZ ZARCOSA, maestro del dicho arte, San Ildefonso, y Francisco de la Vega, estanquero de tabaco, San Martín, como su fiadores .. nos obligamos de pagar a Pedro de León, San Salvador, 50 pesos de a 8 reales de plata .. dentro de 8 meses, 20 mayo 1668 [nota marginal, pagado 4 julio 1671],",6113
"D. ANTONIO DE ZARZOSA, 14 reales ",6114
"TOMÁS DE CONTRERAS, maestro pintor, San Andrés, como principal deudor y yo D. ANTONIO JIMÉNEZ SARSOSA, maestro del dicho arte, San Ildefonso, y Francisco de la Vega aguacil de la veinte desta ciudad, como sus fiadores, otorgamos en favor de Pedro de León y decimos que por cuanto estamos obligados de pagar al susodicho 50 pesos de a 8 reales de plata .. y por que al presente no nos halamos con comodidas de poder pagar y satisfacer la dicha cantidad le hemos pedido y rogado nos haya espera por ello, 9 marzo 1669.",6115
"D. ANTONIO JIMÉNEZ ZARZOSA, maestro pintor, San Ildefonso, arriendo a Juan Domínguez maestro tintero, San Lorenzo, una casa en que el susodicho de presente vive, un año, 5 ducados, Antonio de Morales maestro tintero su fiador, 26 mayo 1669.",6116
"Antonio Álvarez, de edad de 14 años, hijo de Antonio Álvarez difunto y de Bernarda de Ocha .. me pongo por aprendiz de oficio de pintor con ANTONIO XIMENEZ SARSOSA, San Ildefonso, 5 años, 7 febrero 1672.",6117
"D. ANTONIO DE ZARZOSA, 10 reales ",6118
"Francisco Tanco .. arriendo a ANTONIO JIMÉNEZ ZARZOSA, maestro pintor, San Salvador, calle de la Sierpe, unas casas a la puerta de Triana, un año, 6 ducados, DIEGO TRUJILLO, fiador, 14 junio 1680.",6119
"TOMÁS DE CONTRERAS, maestro de la arte de la pintura, San Juan de la Palma, fiador arrendamiento de ANTONIO JIMÉNEZ DE ZARZOSA, 26 agosto 1680.",6120
"Aprecio de la pintura. En la ciudad de Sevilla en el dicho día 29 de abril de 1681 y estando en las casas que fueron de la morada de Da Andrea del Rió difunta ante mi el escribano y testigos yuso esscriptos pareció D. ANTONIO SARZOSA, maestro pintor, como apreciador, 29 abril 1681.",6121
"D. Jerónimo Navarro presbítero, arriendo a D. ANTONIO JIMÉNEZ SARSOSSA, maestro del arte de la pintura, una casa, San Salvador en la calle de Bormo, un año, 9 ducados, 17 mayo 1681.",6122
"CORNELIO SCHUTT, maestro pintor, arriendo a D. ANTONIO JIMÉNEZ DE SARACOSA, una casa que yo tengo por bienes míos en la collación de San Nicolás junto a la calle de la Carne, 3 años, 6 ducados y medio, 11 junio 1682.",6123
"En la ciudad de Sevilla en 2 noviembre 1665 .. pareció JUAN JOSEPH de edad que dijo ser de 14 años natural desta ciudad hijo de D. Francisco Caro difunto y dijo que el susodicho quiere de aprender el arte de pintor de imaginería a el oleo .. que los ponía y puso para aprender el dicho arte de pintor con LUIS ANTONIO DE RIBERA, maestro del dicho arte, por tiempo y espacio de 7 años.",6124
"JUAN JOSEPH ",6125
"Sepan esta carta vieren como yo MATÍAS DE ARTEAGA y JUAN JOSEPH pintores de imaginería vecinos desta ciudad de Sevilla y alcaldes veedores de la arte de la pintura como tales otorgamos y conocemos que damos nuestro poder cumplido a D. Juan Antonio del Castillo vecino de la villa de Madrid y agente de los Reales Consejos para que en nombre del dicho arte y como nos mismos y representado nuestros proprios derechos pueda parecer y parezca ante su majestad y los señores de su Real Consejo de hacienda y seguir y proseguir hasta la definitiva .. el pleito que en grado en apelación esta en dicho Real Consejo por parte de D. Francisco Eminente arrendador de la almojarifazgo mayor desta ciudad en que pretende cobrar derechos de salida de la pintura de devoción que fabrican en esta ciudad los maestros de la dicha arte en sus casas y obradores y remiten a vender por su cuenta a los puertos de mar y de Indias en el cual dicho pleito tenemos sentencia en que se declara libre de dicha paga la dicha pintura .. fecha la carta en Sevilla en 11 enero 1678.",6126
"Da María de Bellarte viuda de Francisco de Bacarrel, Magdalena, arriendo a PEDRO TOMÁS GIJÓN y a ALBERTO JUANES [¿JUARES?], maestros pintores, una casa en la plaza de San Francisco, un año, 7 ducados, 28 abril 1681.",6127
"Da Leonor de Castilla viuda de D. Alonso Calvo Villafranco .. otorgo en favor de JOSEPH ANTONIO DE LARA del arte de pintor, San Vicente, hijo legítimo de Luis Manuel de Lara difunto y de Da Melchora de Harres su legítima mujer,Da Isabel Josepha Calvo Villaverde .. dote ..8,154 reales ..18 abril 1683.",6128
"18 abril 1661, JUAN DE LARA VALLE, maestro pintor, natural de Córdoba, vecino de Sevilla, petición de ser cofrade; recibido en 15 mayo 1661.",6129
"JACINTO LAZO, pintor, hijo legítimo de Francisco Lazo y de Da Leonor Ramírez vecinos de la villa de Huelva y yo lo soy desta ciudad de Sevilla en la collación de Santa María la Mayor.. otorgo en favor de Da Victoria de Malaves doncella hija legítima de Felipe de Malaves y de Da Antonia de León su mujer, difuntos .. 5,693 reales de vellón .. su dote.. 26 septiembre 1676.",6130
"GABRIEL LEAL",6131
"Juan Antonio de edad de 16 años .. hijo de Manuel Ortiz difunto y de Da Antonia María de Castillo .. me pongo por aprendiz del arte y oficio de pintor con GABRIEL BALDEQUIROS, San Salvador, por tiempo de 5 años, 20 noviembre 1666.",6132
"Manuel García, maestro carpintero, arrendamiento, GABRIEL BALDEQUIROS, maestro pintor, San Salvador, su fiador, 4 diciembre 1666.",6133
"1690, CRISTÓBAL LEANDRO, 240 reales por dorar y pintar haches.",6134
"Sepan cuantos esta carta vieren como yo Da Andrea de la Rosa viuda de Lucas Chacon vecina desta ciudad de Sevilla en la collación de San Andrés como madre legítima y administrador de ANTONIO DE LEJALDE mi hijo y del dicho mi marido otorgo y conozco que me pongo al dicho mi hijo a de aprender el arte de pintor con ALONSO PÉREZ, maestro del dicho arte, vecino desta dicha ciudad en la collación de San Pedro, por tiempo de 4 años, 21 noviembre 1656.",6135
"En la ciudad de Sevilla en 21 julio 1657 ante mi Diego Ramón de escribano público de Sevilla y testigos yuso scriptos pareció ALONSO PÉREZ, maestro pintor, vecino desta ciudad en la collación de San Pedro, dijo que por cuanto por escriptura ante Pedro de Villalba escribano público que fue de Sevilla en el año pasado de 1656 recibió por su aprendiz ANTONIO DE LEJALDE por tiempo de 4 años .. dio por su fiador a Fernando de Castro maestro albañil.. y porque el dicho ANTONIO DE LEJALDE no quiere de aprender el oficio de pintor y por estar convenido y concertado en cierto forma .. la dicha escritura y la cancelo.",6136
"En el nombre de Dios, amen. Sepan cuantos esta carta vieren como yo ANTONIO FRANCISCO DE LEJALDE, pintor de imaginería, vecino de esta ciudad de Sevilla en la calle del Amor de Dios, collación de San Andrés, hijo legítimo de Gaspar de Lejalde que Dios tiene y de Da Andrea de la Rosa su legítima mujer, mis padres vecinos de esta dicha ciudad otorgo y conozco en favor de Da María del Saltillo Matamoros doncella vecina desta dicha ciudad en la calle de Cantarranas collación de la Magdalena hija legítima de Juan Mendes Saltillo y Catalina Gómez Matamoros, su legítima mujer, sus padres difuntos, vecinos que fueron de la ciudad de Jerez de los Caballeros .. yo y la susodicha hayamos de contraer matrimonio .. y la susodicha me entrega y yo recibo por bienes y dote suyo 4,035 reales de vellón en bienes y ajuar y cosas contenido en el memorial siguiente:
    Una joya de filigrana de oro, tres cintillos de oro, unos zarcillos de oro y unas pulseras de aljófar y corales, todo ello reducido de plata a vellón monta 570 reales una tembladera y 3 cucharas de plata en 55 reales 2 pulseras de corales finos en 40 reales una media cama de caoba en 100 reales 2 colchones nuevos llenos de lana en 200 reales un cobertor de paño azul fino en 10 ducados
2  sabanas nuevas de brabante en 200 reales
6 almohadas llanas nuevas las 2 con su lana y andas en 4 ducados una colcha blanca nueva de borlón en cinco ducados
3  toallas nuevas con puntas en 4 ducados
una tabla de manteles alemanisca nueva fina en 100 reales 6 servilletas nuevas alemanisca finas en 66 reales
6 camisas de mujer nuevas labradas y con andas de crea y brabante en 400 reales
3 pares de enaguas blancas nuevas en 100 reales
un vestido de mujer de cristal de holán nuevo en 400 reales
un jubón y ropa de ormesí nuevo en 300 reales
otro vestido de holán de Holanda con ropa de raso bueno en 200 reales
un tapapiés de tafetán encarnado nuevo en 100 reales una pollera de sempiterna azul en 100 reales 2 mantos de torcidillo buenos en 150 reales
unas enaguas de sempiterna y un capotillo de bayeta encarnado en 100 reales un cofre de baqueta negro bueno en 90 reales una arca en 2 ducados
    2 sillas de baqueta de moscovia con clavazón dorada nuevas en 100 reales
    2 laminas de ébano buenas en 45 reales
    un corpiño de damasco azul con guarnición de plata en 100 reales
    2 cojines encarnados de raso de Italia en 3 ducados
    mas 100 reales en vellón en contado
    Monta todo 4,035 reales de vellón
    Otrosí recibo de la dicha Da María de Saltillo Matamoros un vale de 43 pesos de a 8 reales cada uno en reales de plata .. 11 mayo 1659 .. y el otorgante dijo no sabia firmar.",6137
"ANTONIO DE LEJALDE, 6 reales ",6138
"Da María Matamoros y Saltillo mujer legítima de ANTONIO DE LEJALDE, ausente en Indias, collación de Santa María, digo que tengo por mi hijo y del dicho mi marido a Gaspar Antonio de edad de 13 años .. le pongo al dicho mi hijo por aprendiz de pintor de imaginería con JUAN JOSEPH DEL CARPIO, maestro del dicho arte, por tiempo de 6 años .. y yo FELIPE MARTÍNEZ, maestro escultor, collación de San Martín, como fiador, -- febrero 1676.",6139
"JULIÁN DE LEÓN, dorador, ausente en Indias, natural de Sevilla, 28 años, casado con Da Luisa Pinedo, no tiene armas ",6140
"Sepan cuantos esta carta vieren como yo Da María Ponce de León viuda de Rodríguez de Padilla Villalobos vecino desta ciudad de Sevilla en la collación de San Isidro otorgo y conozco que arriendo a IGNACIO SALCEDO BENJUMEDA, maestro pintor, vecino desta ciudad en la collación de San Vicente, unas casas, 10 meses en precio cada mes de 3 ducados .. y yo el Capitán Manuel Albarez de Arellano, vecino desta ciudad en la collación de San Vicente, como su fiador, 14 agosto 1656.",6141
"Sepan cuantos esta carta vieren como yo IGNACIO DE LEÓN, maestro pintor de imaginería, vecino esta ciudad de Sevilla en la collación de San Martín, otorgo y conozco que he recibido y recibe del Capitán Juan López de Gamarra .. 500 reales en moneda de vellón que son por la segundo pago de los 1,500 reales .... de dorar una tabernáculo de Santo Cristo que esta dentro de el convento de la Asunción de monjas mercedarias calzadas en la calle de las Armas [contrato de 9 enero 1660], 18 abril 1660.",6142
"27 julio 1660, Juan, hijo de IGNACIO DE LEÓNSALCEDO y Paula de Luna ",6143
"Sepan cuantos esta carta vieren como yo IGNACIO DE LEÓN, maestro pintor de imaginería, vecino esta ciudad de Sevilla en la collación de San Martín, otorgo y conozco que he recibido y recibe del Capitán Juan López de Gamarra .. 500 reales en moneda de vellón que son la ultimo pago de los 1,500 reales .. en que yo me obligue .. de dorar una tabernáculo de Santo Cristo que esta dentro de el convento de la Asunción de monjas mercedarias en la calle de las Armas [contrato de 9 enero 160], 18 febrero 1661.",6144
"IGNACIO DE LEÓNSALCEDO, pintor, vecino de San Martín, recibido por hermano de la Congregación del Santísimo y Doctrina Cristiana, sita en la casa profesa de la compañía de Jesús en 18 diciembre 1661.",6145
"En la ciudad de Sevilla en 20 agosto 1662 .. pareció Nicolás Pérez que así se dijo llamar y ser de edad de 17 años hijo de Salvador Pérez y de Catalina de Figueroa su mujer difuntos natural de las Canarias y villa de Tenerife dijo que el quiere de aprender el oficio de dorador y estofador con IGNACIO DE LEÓN maestro del dicho oficio vecino desta ciudad en la collación de San Martín .. por tiempo y espacio de 5 años.",6146
"Sepan cuantos esta carta vieren como yo IGNACIO DE LEÓNSALCEDO, maestro pintor y dorador de imaginería, vecino desta ciudad de Sevilla en la collación de San Martín, otorgo y conozco en favor del convento de Santa María de la Defensión de la orden de la Cartuja esta en la ciudad de Jerez de la Frontera .. de dorar y estofar a toda satisfacción del dicho convento el retablo donde esta colocado Señor San Bruno y molduras grandes con sus remates donde están 5 cuadros de historia de Señor San Bruno = y 2 cuerpos donde estando tablas y en ellos .. y 4 angelitos y una imagen de Nuestra Señora de la pura y limpia Concepción que esta y 5 piezas están en el facistol que esta en la iglesia .. y 30 y tantos tableros los que hubiera que están en el banco que esta a la redondo de la sacristía encima de los cajones todo lo que al me obligo de dorar y estofar.. me obligo a hacer a toda costa en precio de 8,000 reales de moneda de vellón .. y nos Fernando de León maestro batihoja .. y PEDRO DE MEDINA, maestro pintor, sus fiadores, 15 enero 1663.",6147
"29  julio 1663, Feliciana Dorotea, hija de IGNACIO DE LEÓNSALCEDO y Paula de Luna, padrino PEDRO ROLDÁN",6148
"Sépase como yo Pedro Mejia, maestro ebanista, vecino desta ciudad de Sevilla como padre y legítimo administrador que soy de Lucas Mejia mi hijo de edad de 14 años .. otorgo y conozco que le pongo para aprender del oficio de pintor de imaginería del oleo con IGNACIO DE LEÓN maestro del dicho oficio .. por tiempo de 6 años, 2 mayo 1664.",6149
"30  noviembre 1664, Pedro, hijo de IGNACIO DE LEÓNSALCEDO y Paula de Luna, padrino PEDRO ROLDÁN",6150
"En la ciudad de Sevilla en 15 diciembre de 1664 .. pareció Juana de Ortega viuda de Baltasar de los Reyes vecina desta ciudad y dijo que ella tiene por su hijo y del dicho su marido a Baltasar de los Reyes de edad de 11 años poco más o menos y que lo pretende poder de oficio de dorador y estofador con IGNACIO DE LEÓN SALCEDO maestro del dicho arte .. por tiempo y espacio de 6 años.",6151
"PEDRO ROLDÁN arrendamiento, unas casas corral de vecinos en la collaccion de San Pedro en la Morería que dicen el Corral Nuevo de la Morería, fiadores IGNACIO DE LEÓN SALCEDO, maestro dorador, San Juan de la Palma y JOSEPH MERINO, maestro del dicho oficio, calle Boticas, 28 junio 1668.",6152
"IGNACIO DE LEÓN SALCEDO, maestro pintor de imaginería, en nombre y en voz de Miguel Rosada, vecino de Morón de la Frontera, otorgo y conozco que arriendo a Pedro Morgado unas casas, collación de Omnium Sanctórum, 19 meses, en precio de 50 reales cada mes, 21 diciembre 1668.",6153
"Baltasar Fuentes como padre de Juan de Fuentes de edad de 14 años le pongo a de aprender el arte dorador con IGNACIO DE SALCEDO, calle Castellar, por tiempo de 6 años .. 25 abril 1670",6154
"Sepan cuantos esta carta vieren como nos las abades y religiosas del convento de Nuestra Señora del Socorro .. damos carta de pago a D. Alonso Carvallo vecino de la villa de la Puebla de Cazalla de 700 ducados de a 11 reales cada uno que monte el dote ingreso vela y profesa que en esta convento ha de hacer Da María Carvallo .. su hermana hija legítima de Juan de Carvallo y Da Catalina Freyle difuntos .. IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador, vecino desta dicha ciudad de Sevilla en la collación de San Marcos, en la calle del Conde de Castellar, su fiador, 18 noviembre 1671.",6155
"D. Gregorio Rojo .. otorgo que doy en arrendamiento a JUAN SALVADOR RUIZ, San Martín, una casa de morada, San Juan de la Palma, un año, 6 ducados, IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador, su fiador, 25 mayo 1672.",6156
"Sépase como nos los padres prior y religiosos del convento de Nuestra Señora del Pópulo extramuros otorgamos que arrendamos a IGNACIO DE LEÓN DE SALCEDO maestro dorador y Da Paula de Luna su legítima mujer, collación de San Marcos, una casa en la calle de Conde de Castellar, por los días de la vida del dicho IGNACIO LEÓN DE SALCEDO y por los de otra persona, en 60 ducados de renta cada año, JUAN SALVADOR RUIZ, maestro dorador, su fiador, 14 junio 1672.",6157
"IGNACIO DE LEÓN SALCEDO, maestro del dorado y estofado, San Marcos, otorgo que doy todo mi poder a Da Paula de Luna Malada mi mujer para que en mi nombre pueda pedir y cobrar.. 26 septiembre 1673.",6158
"D. Joseph de Céspedes, señor de Carrion, otorgo y conozco que arriendo a JUAN SALVADOR RUIZ, maestro dorador y estofador, y a Da Josepha de Enclada su mujer, una casa en la barreda sin salida a las espaldas a la casa de la mayorazgo de los Saavedras por precio de 22,000 maravedíes de vellón cada un año y nos IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador, en la calle del Conde de Castellar y FELIPE MARTÍNEZ, maestro escultor, collación de San Martín como sus fiadores, 14 marzo 1674.",6159
"IGNACIO DE LEÓN, maestro dorador y estofador, collación de San Marcos, como principal obligador, y yo Gregorio Caballero, maestro tirador de oro, collación de San Salvador, como su fiador, otorgamos y conocemos en favor de la ilustre Hermandad de Santo Cristo de la Corona sita en el Sagrario de la Santa Iglesia y de el licenciado D. Diego Jiménez de Sepulveda .. yo el dicho IGNACIO DE LEÓN a dorar y estofar y encarnar el retablo que al presente tiene la dicha capilla .. para fin del mes de septiembre deste presente año .. 19,000 reales .. 6 abril 1674.",6160
"IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador, Santa María, doy mi poder a - Muñoz vecino de la villa de Marchena .. se pueda administrar la hacienda bienes casas olivares tierra y otras cualesquier que tengo en la dicha villa,10 octubre 1674",6161
"IGNACIO DE LEÓN SALCEDO, maestro pintor de imaginería, San Marcos, otorgo y conozco que estoy convenido y concertado con Gregorio Romero .. a dorar el retablo del Santo Cristo altar lateral de la iglesia de San Marcos de Sevilla que es del dicho Gregorio Romero y las imágenes que en el hay se han de dorar y estofador todo ello a imitación del retablo del Santísimo Cristo de la Esperanza de la iglesia de la Caridad .. acabada .. en 6 meses .. 1,000 ducados de vellón .. 12 junio 1677.",6162
"D. Gregorio Romero y IGNACIO DE LEÓNSALCEDO, maestro pintor de imaginería, dorar el retablo de Santo Cristo en San Marcos [escriptura de 12 junio 1677] doy carta de pago y finiquito a 1,0 ducados .. 8 junio 1679.",6163
"IGNACIO DE LEÓN SALCEDO, 350 reales por el dorado del retablo mayor de San Salvador.",6164
"IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador.. Da Paula de Luna Melado su mujer .. aprobar y ratificar poder de 26 septiembre 1673 .. 21 enero 1680.",6165
"IGNACIO DE LEÓN SALCEDO .. doy en arrendamiento al Doctor D. Francisco Franco de la Zerda clérigo presbítero .. una casa, collación de San Marcos, 2 años, de precio voluntaria del dicho de 9 ducados y medio, 13 marzo 1680.",6166
"Doctor D. Francisco Franco de la Zerda clérigo presbítero por mi de la una parte y yo IGNACIO DE LEÓN SALCEDO de la otra .. yo el dicho IGNACIO DE LEÓN SALCEDO arriendo al dicho Doctor D. Francisco Franco de la Zerda clérigo presbítero una casa de morada en la calle del Conde de Castellar, 2 años, 9 ducados y medio y 80 reales de vellón por los reparos menores de cada año, 3 junio 1680.",6167
"IGNACIO DE LEÓN SALCEDO .. arriendo a Pedro Díaz Conde, maestro pasamanos, una casa de morada, San Marco, calle del Conde de Castellar, 2 años, 9 ducados y medio, 8 junio 1680.",6168
"IGNACIO DE LEÓN SALCEDO maestro dorador y estofador.. a dorar y estofar el retablo de la capilla mayor de la iglesia del convento de San Francisco de Paula .. carta de pago .. 21 octubre 1680.",6169
"En el nombre de Dios amen. BARTOLOMÉ FRANCO DE LEÓN natural y vecino desta ciudad, collación de San Martín, hijo legítimo de AGUSTÍN FRANCO y Da Beatriz de León difuntos estando enfermo .. digo que la gravedad de mi enfermedad .. no me da lugar para hacer y otorgar mi testamento y por que la forma y disposición de el lo tengo comunicado con FRANCISCO DE MENESES OSORIO maestro de la arte de la pintura .. otorgo que doy mi poder.. al susodicho para que por mi.. pueda hacer y otorgar mi testamento .. siendo testigos IGNACIO DE LEÓN SALCEDO, NICOLÁS FONSECA, JUAN ANTONIO CABEZA .. 28 julio 1681.",6170
"Capitulaciones matrimoniales. IGNACIO DE LEÓN y Da Paula de Luna Calderon su legítima mujer y Da Feliciana Dorotea de Luna doncella su hija ..collación de Santa María .. y nos Diego Sánchez Jerena Galan el mayor en días y Diego Sánchez Jerena Galan y Troya su hijo legítimo y de Da Mencia de Troya su legítima mujer difunta vecinos de la villa de Olivares .. 1,500 ducados de vellón .. 500 ducados de bienes y alhajas, 16 marzo 1682 [firmado Ignacio de León y Salcedo].",6171
"IGNACIO DE LEÓNSALCEDO maestro dorador y Da Paula de Luna .. otorgamos y conocemos en favor del licenciado D. Pedro Díaz .. traspaso de casas .. 4 abril 1682.",6172
"Alonso Navarro arriendo a IGNACIO DE LEÓN SALCEDO, unas casas, Santa María, calle del Horno de las Brujas, 2 años, 1,500 reales cada un año, Pedro Montero, fiador, 11 mayo 1682.",6173
"IGNACIO DE LEÓNSALCEDO, Santa María, doy mi poder a D. Joseph Palomino Altamirrano cura de la iglesia parroquial de Santiago de la villa de Utrera .. pueda cobrar de Juan de Ledesma .. 7 agosto 1682.",6174
"IGNACIO DE LEÓNSALCEDO, Santa María, doy mi poder general.. a NICOLÁS FAJARDO .. 9 octubre 1682.",6175
"IGNACIO DE LEÓN y Da Paula de Luna Calderón su legítima mujer y Da Feliciana Dorotea de Luna doncella su hija, collación de Santa María, y nos Diego Sánchez Jerena Galan el mayor en días y Diego Sánchez Jerena Galan y Troya su hijo legítimo y de Da Mecía de Troya su legítima mujer difunta vecinos de la villa de Oliveras .. carta de dote .. 16,301 reales .. 7 febrero 1683.",6176
"Antonio Carreta .. arriendo a IGNACIO DE LEÓN SALCEDO, maestro dorador y estofador, una casa en la parroquia de la Magdalena, calle de Dormitorio de San Pablo, 2 años, 7 ducados y medio, 11 mayo 1683.",6177
