,docid,string,label,start,end
15000,7123,Sevilla,LOC,18,19
15001,7123,parroquia de la Magdalena,LOC,21,25
15002,7123,calle de la Muela,LOC,27,31
15003,7123,PEDRO ONORIO DE PALENCIA,PER,36,40
15004,7123,calle de,LOC,51,53
15005,7123,Juan de Burgos,PER,53,56
15006,7124,PEDRO ONORIO DE PALENCIA,PER,7,11
15007,7124,Sevilla,LOC,21,22
15008,7124,parroquia de la Magdalena,LOC,24,28
15009,7124,calle de Juan de Burgos,LOC,30,35
15010,7124,FRANCISCO DE BALLESTEROS,PER,40,43
15011,7124,Sevilla,LOC,83,84
15012,7124,orden de San Juan de Dios y en su nombre con el padre,ORG,88,101
15013,7124,fray Jerónimo de Ribera,PER,101,105
15014,7124,PEDRO ONORIO DE PALENCIA,PER,115,119
15015,7124,PEDRO ONORIO DE PALENCIA,PER,321,325
15016,7125,PEDRO ONORIO DE PALENCIA,PER,0,4
15017,7126,PEDRO ONORIO DE PALENCIA,PER,0,4
15018,7126,6 reales,MON,7,9
15019,7127,PEDRO ONORIO,PER,0,2
15020,7127,6 reales,MON,3,5
15021,7128,PEDRO ONORIO,PER,0,2
15022,7129,PEDRO ONORIO,PER,0,2
15023,7130,PEDRO ONORIO,PER,0,2
15024,7131,PEDRO ONORIO,PER,0,2
15025,7132,PEDRO ONORIO,PER,0,2
15026,7132,18 reales,MON,7,9
15027,7133,PEDRO ONORIO,PER,0,2
15028,7134,JUAN DE VALDÉS LEAL,PER,7,11
15029,7134,PEDRO ONORIO DE PALENCIA,PER,12,16
15030,7135,PEDRO ONORIO DE PALENCIA,PER,7,11
15031,7135,Sevilla,LOC,27,28
15032,7135,collación de la Magdalena,LOC,30,34
15033,7135,Laureano de Segura yMaría de Vera,PER,52,58
15034,7135,un retablo,OBJ,77,79
15035,7135,iglesia del convento de la orden tercera de nuestro seráfico padre San Francisco,ORG,89,102
15036,7135,hermandad de la Esclavidad y,ORG,109,114
15037,7135,Laureano de Segura,PER,116,119
15038,7135,Luareano de Segura,PER,228,231
15039,7135,FRANCISCO DE BALLESTEROS,PER,255,258
15040,7136,PEDRO ONORIO DE PALENCIA,PER,0,4
15041,7136,Alonso Castillejo,PER,5,7
15042,7136,Sevilla,LOC,18,19
15043,7136,25 noviembre,MON,20,22
15044,7136,Olivares,LOC,35,36
15045,7136,Luis Méndez de Haro,PER,50,54
15046,7136,Marques del Carpió,PER,57,60
15047,7136,Sebastián de Ruesta,PER,92,95
15048,7136,Alcázares,LOC,99,100
15049,7137,Sevilla,LOC,4,5
15050,7137,26 de febrero de 1664,DATE,6,11
15051,7137,Francisco López Castellar,PER,14,17
15052,7137,PEDRO ONORIO DE PALENCIA,PER,27,31
15053,7137,Sevilla,LOC,33,34
15054,7137,parroquia de la Magdalena,LOC,36,40
15055,7137,fray Alonso Flores,PER,52,55
15056,7137,provincia de San Diego,LOC,66,70
15057,7137,Hermandad de San Lucas el Evangelista médico y pintor sita en el colegio de San Laureano,ORG,162,178
15058,7137,Sevilla,LOC,180,181
15059,7137,orden de Nuestra Señora de la Merced en orden a lo cual a las demás cosas que pareciere al dicho Padre Custodio haga las suplicas memoriales y escriptos y demás diligencias que judicial y extrajudicialmente sean necesarias que para lo referido y lo dello dependiente le dio este poder sin limitación alguna con la reservación del derecho y lo otorgo y firmo en este registro ..,ORG,183,249
15060,7137,Agustín de Molina,PER,250,253
15061,7137,Joseph de Medina,PER,254,257
15062,7137,Sevilla,LOC,259,260
15063,7138,PEDRO ONORIO DE PALENCIA,PER,0,4
15064,7138,Juan de Mata,PER,18,21
15065,7138,25 junio 1664,MON,31,34
15066,7139,PEDRO HONORIO DE PALENCIA,PER,3,7
15067,7139,Magdalena,LOC,11,12
15068,7139,Josefe de Mata,PER,20,23
15069,7139,collación de Santa María,LOC,27,31
15070,7139,Josefe de Mata,PER,67,70
15071,7139,Juan de Mata,PER,74,77
15072,7139,PEDRO ONORIO DE PALENCIA,PER,86,90
15073,7140,Corpus Cristi,PER,5,7
15074,7140,Alonso de Ortega,PER,12,15
15075,7140,PEDRO ONORIO,PER,33,35
15076,7141,PEDRO ONORIO DE PALENCIA,PER,5,9
15077,7141,Congregación del Santísimo y Cristina Doctrina sita en la casa profesa de la compañía de Jesús.,ORG,14,31
15078,7142,Luis de Palencia,PER,2,5
15079,7142,monasterio de Santa María del,LOC,10,15
15080,7142,PEDRO ONORIO DE PALENCIA,PER,39,43
15081,7142,13 julio 1670,MON,46,49
15082,7143,Sevilla,LOC,4,5
15083,7143,27 octubre 1673,MON,6,9
15084,7143,PEDRO ONORIO DE PALENCIA,PER,25,29
15085,7143,parroquia de la Magdalena,LOC,33,37
15086,7143,Pedro Onorio de Palencia,PER,87,91
15087,7143,Juan Antonio,PER,93,95
15088,7143,Diego Salvador,PER,97,99
15089,7143,Micaela de Palencia,PER,102,105
15090,7143,María de Figueroa,PER,114,117
15091,7143,Juan de Porra,PER,123,126
15092,7143,Diego Matías Lobo,PER,127,130
15093,7143,Sevilla,LOC,132,133
15094,7143,Francisco Collado,PER,135,137
15095,7143,collación de San Vicente,LOC,142,146
15096,7144,8 noviembre 1673,MON,1,4
15097,7144,parroquia de Santa María Magdalena PEDRO,LOC,8,14
15098,7144,Joseph de Medina,PER,19,22
15099,7144,Sevilla,LOC,25,26
15100,7144,27 octubre,MON,27,29
15101,7145,Juan Ponce de León,PER,2,6
15102,7145,ALONSO DE ORTEGA,PER,10,13
15103,7145,Magdalena,LOC,23,24
15104,7145,calle Triperas,LOC,26,28
15105,7145,40 reales,MON,32,34
15106,7145,JUAN JOSEPH CARPIO,PER,35,38
15107,7145,27 mayo 1694,MON,46,49
15108,7146,Miguel Sánchez,PER,7,9
15109,7146,Jerez de los Caballeros,LOC,11,15
15110,7146,JUAN DE ORTEGA ARANA,PER,32,36
15111,7146,Sevilla,LOC,44,45
15112,7146,collación de,LOC,47,49
15113,7147,convento del seráfico,LOC,26,29
15114,7147,Sevilla,LOC,35,36
15115,7147,Antonio Álvarez de Herrera,PER,44,48
15116,7147,370 reales,MON,81,83
15117,7147,Dionisio de Gamarra,PER,88,91
15118,7147,JUAN DE ORTEGA ARANA,PER,94,98
15119,7147,Sevilla,LOC,107,108
15120,7147,collación de,LOC,110,112
15121,7148,Sevilla,LOC,4,5
15122,7148,16 junio 1656,MON,6,9
15123,7148,JUAN DE ORTEGA ARANA,PER,11,15
15124,7148,Sevilla,LOC,19,20
15125,7148,collación de,LOC,22,24
15126,7148,Jeronimo de Ortega Arana,PER,29,33
15127,7148,Ana de Castilla,PER,36,39
15128,7148,JUAN CHAMORRO,PER,82,84
15129,7148,MANUEL AGUILAR,PER,85,87
15130,7148,JUAN DE BARREDA,PER,101,104
15131,7148,JUAN FERNANDO DE,PER,105,108
15132,7148,JUAN VAN MOL,PER,118,121
15133,7149,Sebastián Melgarejo,PER,8,10
15134,7149,Sevilla,LOC,14,15
15135,7149,Juana de Vega,PER,21,24
15136,7149,Luis Gareja,PER,26,28
15137,7149,iglesia de Omnium Sanctórum .. 26 reales y yo,ORG,36,45
15138,7149,JUAN DE ORTEGA ARANA,PER,45,49
15139,7150,Sevilla,LOC,9,10
15140,7150,2 junio 1660,MON,11,14
15141,7150,JUAN DE ORTEGA,PER,22,25
15142,7150,Omnium Sanctórum,PER,38,40
15143,7150,calle de las Boticas,LOC,70,74
15144,7150,Capilla de las Benditas Animas de Purgatorio y San Onofre,ORG,79,89
15145,7150,convento del seráfico,LOC,92,95
15146,7150,300 reales,MON,114,116
15147,7150,31 reales,MON,133,135
15148,7150,2 vidas,MON,149,151
15149,7150,JUAN DE ZAMORA,PER,152,155
15150,7150,Juan de Tapia,PER,159,162
15151,7151,JUAN DE ORTEGA ARANA,PER,7,11
15152,7151,Sevilla,LOC,15,16
15153,7151,collación de,LOC,18,20
15154,7151,provincia de Tierra Firme de las Indias,LOC,30,37
15155,7151,Pablo de Contreras,PER,42,45
15156,7151,Jerónimo de Ribera,PER,57,60
15157,7151,Santo Oficio de la Inquisición desta ciudad,ORG,62,69
15158,7151,8 reales,MON,73,75
15159,7151,6 octubre 1660,MON,78,81
15160,7152,JUAN DE ORTEGA,PER,7,10
15161,7152,Sevilla,LOC,20,21
15162,7152,Provincia de Tierra Firme,LOC,26,30
15163,7152,Pablo de Contreras,PER,43,46
15164,7152,Juan Contreras,PER,57,59
15165,7152,Sevilla,LOC,66,67
15166,7152,collación de,LOC,69,71
15167,7152,8 reales de plata,MON,78,82
15168,7152,14 octubre 1660,MON,85,88
15169,7153,JUAN DE ORTEGA ARANA,PER,7,11
15170,7153,Sevilla,LOC,19,20
15171,7153,collación de,LOC,22,24
15172,7153,provincia de Tierra Firme de las Indias,LOC,30,37
15173,7153,María de Soto,PER,62,65
15174,7153,Nicolás Longerot,PER,67,69
15175,7153,360 reales,MON,85,87
15176,7153,288 reales,MON,116,118
15177,7153,900 reales,MON,127,129
15178,7153,Sevilla,LOC,151,152
15179,7153,648 reales,MON,153,155
15180,7153,540 reales,MON,166,168
15181,7153,22 senas de espabiladeras,MON,182,186
15182,7153,240 reales,MON,188,190
15183,7153,"1,200 reales",MON,219,221
15184,7153,215 reales,MON,242,244
15185,7153,4 docenas,MON,246,248
15186,7153,96 reales,MON,253,255
15187,7153,36 reales,MON,264,266
15188,7153,684 reales,MON,275,277
15189,7153,384 reales,MON,293,295
15190,7153,12 docenas,MON,297,299
15191,7153,capadores,LOC,300,301
15192,7153,96 reales,MON,302,304
15193,7153,María de Soto,PER,342,345
15194,7153,Luis Matías Longerot,PER,352,355
15195,7154,JUAN DE ORTEGA ARANA,PER,7,11
15196,7154,Sevilla,LOC,19,20
15197,7154,collación de,LOC,22,24
15198,7154,provincia de Tierra Firme de las Indias,LOC,30,37
15199,7154,María de Soto,PER,59,62
15200,7154,Nicolás Longerot,PER,64,66
15201,7154,8 reales,MON,71,73
15202,7154,26 octubre 1660,MON,80,83
15203,7155,Bernardo de Osorio,PER,0,3
15204,7155,FRANCISCO FELIPE OSORIO,PER,12,15
15205,7155,BARTOLOMÉ RUIZ CÉSAR,PER,34,37
15206,7155,Omnium Sanctórum,PER,45,47
15207,7155,8 noviembre 1674,MON,54,57
15208,7156,FRANCISCO FELIPE OSORIO,PER,0,3
15209,7156,Catalina de Saavedra,PER,8,11
15210,7156,Juan de Santiago,PER,15,18
15211,7156,Antonio Martín,PER,19,21
15212,7156,Sevilla,LOC,30,31
15213,7156,Triana,LOC,32,33
15214,7156,Juan Velázquez,PER,36,38
15215,7156,Juana Velázquez,PER,45,47
15216,7156,Triana,LOC,62,63
15217,7156,calle Larga,LOC,65,67
15218,7157,FRANCISCO FELIPE OSORIO,PER,4,7
15219,7157,Catalina de Saavedra,PER,11,14
15220,7157,fabrica de Santa Ana de Triana de trbuto,ORG,19,27
15221,7157,Lázaro Moreno,PER,33,35
15222,7157,María de Velasco,PER,40,43
15223,7158,FRANCISCO FELIPE OSORIO,PER,0,3
15224,7158,Triana,LOC,9,10
15225,7158,Juan Velázquez,PER,16,18
15226,7159,Juan Patino de Ortega,PER,0,4
15227,7159,FRANCISCO FELIPE DE OSORIO,PER,7,11
15228,7159,Puerta de Triana,LOC,18,21
15229,7159,"24 reales,10 junio 1684",MON,25,29
15230,7160,FRANCISCO FELIPE OSORIO,PER,0,3
15231,7160,Magdalena,LOC,8,9
15232,7160,Catalina de Saavedra,PER,18,21
15233,7160,Francisco de la Cueva,PER,28,32
15234,7160,Vicente Ramírez de Aguilar,PER,33,37
15235,7160,Real Audiencia y Casa de la Contratación,ORG,40,47
15236,7161,FRANCISCO FELIPE DE OSORIO,PER,0,4
15237,7162,FRANCISCO FELIPE DE OSORIO,PER,0,4
15238,7163,JUAN ANTONIO OSORIO,PER,0,3
15239,7163,calle Alcázares,LOC,20,22
15240,7164,ANTONIO PÉREZ,PER,0,2
15241,7164,Francisco Antonio,PER,14,16
15242,7164,JUAN ANTONIO OSORIO,PER,32,35
15243,7164,22 junio 1693,MON,47,50
15244,7165,Pedro Joseph de Flores,PER,0,4
15245,7165,Juan Trante de Flores,PER,8,12
15246,7165,JUAN ANTONIO DE OSORIO,PER,27,31
15247,7165,San Salvador,LOC,32,34
15248,7165,3 junio 1694,MON,41,44
15249,7166,Joseph Bazan,PER,0,2
15250,7166,JUAN ANTONIO DE OSORIO,PER,7,11
15251,7166,10 junio 1695,MON,18,21
15252,7167,Sebastián de Zamora,PER,0,3
15253,7167,JUAN ANTONIO DE OSORIO,PER,9,13
15254,7167,San Salvador,LOC,15,17
15255,7167,11 noviembre 1695,MON,20,23
15256,7168,Juan López Oviedo,PER,0,3
15257,7168,Juan de los Santos,PER,8,12
15258,7168,JUAN ANTONIO DE OSORIO,PER,28,32
15259,7169,PEDRO DE OSORIO,PER,6,9
15260,7169,Triunfo de la Cruz,ORG,15,19
15261,7169,244 reales,MON,20,22
15262,7171,JOSEPH ANTONIO VÁZQUEZ,PER,0,3
15263,7171,San Juan de la Palma,LOC,9,14
15264,7171,PEDRO DEL CRISTO,PER,19,22
15265,7171,calle Bancaleros,LOC,39,41
15266,7171,2 ducados y medio,MON,45,49
15267,7171,20 junio 1667,MON,50,53
15268,7171,Pedro del Christo Osorio Melgarejo,PER,55,60
15269,7172,PEDRO DE CRISTO,PER,0,3
15270,7173,PEDRO DE CRISTO,PER,0,3
15271,7173,10 reales,MON,4,6
15272,7174,Juan Mejía de Aguilera,PER,0,4
15273,7174,JUAN DE ZAMORA,PER,11,14
15274,7174,calle de las Tellas,LOC,21,25
15275,7174,5 ducados,MON,29,31
15276,7174,PEDRO DEL CHRISTO,PER,32,35
15277,7174,17 mayo 1672,MON,43,46
15278,7174,Pedro del Christo Osorio Melgarejo,PER,48,53
15279,7175,PEDRO DEL CRISTO,PER,0,3
15280,7176,Jerónima de Silva,PER,8,11
15281,7176,Sevilla,LOC,16,17
15282,7176,collación de,LOC,19,21
15283,7176,IGNACIO DE SALCEDOBENJUMEA,PER,29,32
15284,7176,JUAN DE PAREDES,PER,37,40
15285,7176,collación de San Vicente,LOC,49,53
15286,7176,calle de Bancalera,LOC,71,74
15287,7176,Juan de Salazar,PER,80,83
15288,7176,6 ducados de renta cada mes,MON,103,109
15289,7176,22 mayo 1657,MON,110,113
15290,7177,Juan de Mendoza,PER,0,3
15291,7177,JUAN DE PAREDES,PER,23,26
15292,7177,San Salvador,LOC,27,29
15293,7178,JUAN DE PAREDES,PER,7,10
15294,7178,Sevilla,LOC,20,21
15295,7178,calle de Dados,LOC,23,26
15296,7178,Joseph Ramírez,PER,36,38
15297,7178,retablo de Nuestra Señora del Rosario,ORG,44,50
15298,7178,iglesia del convento de Nuestra Señora de la Merced.,ORG,54,64
15299,7178,200 ducados de moneda de vellón,MON,76,82
15300,7178,2 septiembre 1664,MON,83,86
15301,7179,JUAN DE PAREDES,PER,7,10
15302,7179,calle de Dados,LOC,21,24
15303,7179,Joseph Ramírez,PER,46,48
15304,7179,retablo de Nuestra Señora del Rosario,ORG,58,64
15305,7179,iglesia del convento de Nuestra Señora de la Merced casa grande en precio de,ORG,68,82
15306,7179,200 ducados de moneda de vellón,MON,82,88
15307,7179,23 octubre 1665,MON,89,92
15308,7180,Juana de Figueroa,PER,1,4
15309,7180,JUAN DE PAREDES,PER,7,10
15310,7180,JUAN JOSEPH,PER,15,17
15311,7180,San Lorenzo,LOC,23,25
15312,7180,San Andrés,LOC,34,36
15313,7180,calle de la Venera,LOC,36,40
15314,7180,"12,000 maravedíes de renta",MON,45,49
15315,7180,6 mayo 1676,MON,50,53
15316,7181,Mateo Pérez de Escobar,PER,0,4
15317,7181,hospital de la Sangre,ORG,10,14
15318,7181,JUAN DE PAREDES,PER,17,20
15319,7181,3 ducados de vellón,MON,37,41
15320,7181,ALONSO PÉREZ,PER,44,46
15321,7181,24 mayo 1674,MON,58,61
15322,7182,JOSÉ PARRILLA,PER,2,4
15323,7182,140 reales,MON,8,10
15324,7182,BERNARDO SIMÓN,PER,19,21
15325,7182,Once Mil Vírgenes,MON,30,33
15326,7183,MIGUEL PARRILLA,PER,1,3
15327,7183,Málaga,LOC,6,7
15328,7183,MANUEL PARRILLA,PER,24,26
15329,7183,Malaga,LOC,30,31
15330,7183,calle de San Eloy,LOC,45,49
15331,7184,MATEO PARRILLA,PER,0,2
15332,7184,Joseph López de León,PER,30,34
15333,7184,iglesia de Señor San Roque,ORG,47,52
15334,7184,Santo Cristo de las Penas,ORG,59,64
15335,7184,"9,000 reales de vellón",MON,70,74
15336,7185,MIGUEL PARRILLA,PER,0,2
15337,7185,BERNARDO SIMÓN,PER,8,10
15338,7185,PEDRO ROLDÁN,PER,15,17
15339,7186,Teresa Eugenia de Zafra,PER,1,5
15340,7186,MIGUEL PARRILLA,PER,8,10
15341,7186,San Juan de la Palma,LOC,19,24
15342,7186,calle de Espíritu Santo,LOC,25,29
15343,7186,"10 ducados, 28 mayo 1678",MON,33,39
15344,7187,MIGUEL DE PARRILLA,PER,0,3
15345,7187,San Juan de la Palma,PER,10,15
15346,7187,Esteban Arpe,PER,22,24
15347,7187,Manuel Velázquez,PER,26,28
15348,7187,Francisco Eslande Flores,PER,34,37
15349,7187,8 reales de plata,MON,43,47
15350,7187,Casa Profesa,ORG,92,94
15351,7188,MIGUEL DE PARRILLA,PER,0,3
15352,7188,San Juan de la Palma,PER,7,12
15353,7188,Jerónimo Franco de Sandoval,PER,20,24
15354,7188,convento de Nuestra Señora del Populo,ORG,46,52
15355,7189,D. Gregorio Natera,PER,0,3
15356,7189,MIGUEL DE PARRILLA,PER,6,9
15357,7189,San Juan de la Palma,PER,13,18
15358,7189,Santa María Magdalena,LOC,22,25
15359,7189,Colcheros,LOC,27,28
15360,7189,"2,000 reales de renta",MON,33,37
15361,7190,7 junio 1680,MON,4,7
15362,7190,MIGUEL PARRILLA,PER,9,11
15363,7190,MURILLO de la Virgen,PER,30,34
15364,7191,MIGUEL DE PARRILLA,PER,0,3
15365,7191,Magdalena,LOC,9,10
15366,7191,Tomás,PER,16,17
15367,7191,Thorobio],PER,20,22
15368,7191,Martínez de Guerte,PER,22,25
15369,7191,San Ignacio de Loyola,PER,55,59
15370,7191,iglesia parroquial de San Isidro,ORG,65,70
15371,7191,Tomás Martínez de Quertas,PER,140,144
15372,7191,"13,000 reales de moneda de vellón",MON,148,154
15373,7191,15 diciembre 1680 .. 26 agosto 1680,MON,165,172
15374,7192,BERNARDO SIMÓN,PER,0,2
15375,7192,Salvador,PER,6,7
15376,7192,Hermandad de Nuestra Señora de la Soledad sita,ORG,15,23
15377,7192,Convento de Nuestra Señora del Carmen casa grande .. retablo ..,ORG,27,38
15378,7192,PEDRO ROLDÁN,PER,40,42
15379,7192,MIGUEL DE PARRILLA,PER,43,46
15380,7192,calle Tripera,LOC,53,55
15381,7193,MIGUEL PARRILLA,PER,0,2
15382,7193,Santa María Magdalena,PER,6,9
15383,7193,Thoribio Martínez,PER,14,16
15384,7193,Lorenzo del Rió Estrada,PER,34,38
15385,7193,Tomás Sánchez de Vargas,PER,39,43
15386,7193,capilla de los Benditos Animas de Purgatoria del hospital de San Onofre,ORG,51,63
15387,7193,convento del Seráfico Padre San Francisco,LOC,66,72
15388,7193,MIGUEL PARRILLA,PER,79,81
15389,7193,"16,000 reales de vellón",MON,108,112
15390,7194,MIGUEL PARRILLA,PER,0,2
15391,7194,Capilla de las Benditas Animas de Purgatorio del Seráfico Padre San Francisco,ORG,13,25
15392,7194,Tomás Sánchez de Vargas,PER,27,31
15393,7194,"17,000 reales",MON,47,49
15394,7195,MIGUEL PARRILLA,PER,0,2
15395,7195,Magdalena,LOC,8,9
15396,7195,convento de Nuestra Señora del Pópulo,ORG,18,24
15397,7196,Thoribio Martínez de Guerte,PER,0,4
15398,7196,MIGUEL PARRILLA,PER,12,14
15399,7196,JUAN DE VALDÉS,PER,19,22
15400,7196,San Andrés,PER,26,28
15401,7197,MIGUEL PARRILLA,PER,0,2
15402,7197,Magdalena,LOC,8,9
15403,7197,Cádiz,LOC,20,21
15404,7198,MIGUEL PARRILLA,PER,0,2
15405,7198,Magdalena,LOC,8,9
15406,7198,Francisco Antonio de los Ingleses,PER,15,20
15407,7199,MIGUEL PARRILLA,PER,0,2
15408,7199,LAUREANO DE SEGURA,PER,13,16
15409,7199,retablo del Señor San Laureano,LOC,22,27
15410,7199,Animas de Purgatorio,PER,38,41
15411,7199,Hospital de San Onofre,ORG,42,46
15412,7199,convento del Santo Padre San Francisco,LOC,49,55
15413,7199,750 ducados de vellón,MON,66,70
15414,7199,400 reales,MON,115,117
15415,7199,7 julio 1685,MON,125,128
15416,7200,MIGUEL PARRILLA,PER,2,4
15417,7201,MIGUEL PARRILLA,PER,0,2
15418,7201,Magdalena,LOC,7,8
15419,7201,calle Hiperas,LOC,9,11
15420,7201,650 reales,MON,15,17
15421,7202,Thorobio Martínez de Guerte,PER,0,4
15422,7202,San Salvador,LOC,10,12
15423,7202,MIGUEL PARRILLA,PER,17,19
15424,7203,Juan de Loaysa,PER,0,3
15425,7203,Santa Iglesia,ORG,9,11
15426,7203,PEDRO ROLDÁN,PER,23,25
15427,7203,MIGUEL PARRILLA,PER,32,34
15428,7204,MIGUEL PARRILLA,PER,23,25
15429,7204,"1,000 ducados de vellón",MON,34,38
15430,7205,MIGUEL PARRILLA,PER,22,24
15431,7206,MIGUEL PARRILLA,PER,5,7
15432,7206,Málaga,LOC,15,16
15433,7206,"46,000 reales de vellón",MON,17,21
15434,7206,MIGUEL PARILLA,PER,128,130
15435,7206,6 oficiales y 5 carpinteros,MON,137,142
15436,7206,MIGUEL PARRILLA,PER,168,170
15437,7206,MIGUEL PARRILLA,PER,198,200
15438,7207,MIGUEL PARRILLA,PER,0,2
15439,7207,Monumento de Semana Santa,LOC,4,8
15440,7208,MIGUEL PARRILLA,PER,0,2
15441,7208,Fray Alonso de Valderama,PER,13,17
15442,7208,Orden de Nuestro Padre Santo Domingo,ORG,19,25
15443,7208,Málaga,LOC,31,32
15444,7208,Alvira de Amayo,PER,46,49
15445,7208,11 julio 1689,MON,50,53
15446,7209,MIGUEL PARRILLA,PER,0,2
15447,7209,Fray Alonso de Valderama,PER,13,17
15448,7209,Orden de Nuestro Padre Santo Domingo,ORG,19,25
15449,7209,Málaga,LOC,31,32
15450,7209,Alvira de Amayo,PER,46,49
15451,7209,12 julio 1689,MON,50,53
15452,7210,MIGUEL PARRILLA,PER,0,2
15453,7210,María Luisa de nación Barbaresca,PER,13,18
15454,7210,18 julio 1689,MON,29,32
15455,7211,MIGUEL PARRILLA,PER,0,2
15456,7211,Fray Francisco de León,PER,11,15
15457,7211,orden de Santo Domingo,ORG,16,20
15458,7211,convento de San Pablo el Real,LOC,22,28
15459,7211,200 reales de vellón,MON,30,34
15460,7211,29 mayo 1690,MON,44,47
15461,7212,MIGUEL PARRILLA,PER,0,2
15462,7212,D. Joseph Velázquez,PER,15,18
15463,7212,"iglesia del convento de monjas de Nuestra Señora de la Encarnación desta dicha ciudad [escritura de 5 septiembre 1691], 31 marzo 1692.",ORG,64,90
15464,7213,MIGUEL PARRILLA,PER,0,2
15465,7213,D. Joseph Velázquez,PER,15,18
15466,7213,"iglesia del convento de monjas de Nuestra Señora de la Encarnación, 31 noviembre 1692.",ORG,29,45
15467,7214,MIGUEL PARRILLA,PER,0,2
15468,7214,Joseph Velázquez,PER,18,20
15469,7214,"iglesia del convento de monjas de Nuestra Señora de la Encarnación, 10 mayo 1693",ORG,28,43
15470,7215,PEDRO ROLDÁN,PER,0,2
15471,7215,CRISTÓBAL DE GUADIX,PER,11,14
15472,7215,Luis Jiménez,PER,31,33
15473,7215,Sanlucar de Barrameda,LOC,39,42
15474,7215,MIGUEL DE PARRILLA,PER,149,152
15475,7215,"2,000 reales de vellón",MON,160,164
15476,7216,MIGUEL PARRILLA,PER,55,57
15477,7217,ANTONIO DE PEREA,PER,1,4
15478,7217,San Salvador,LOC,13,15
15479,7217,calle de la Sierpe,LOC,16,20
15480,7217,Juan de Pineda,PER,26,29
15481,7217,Juan de Figueroa,PER,42,45
15482,7217,retablo de Nuestra Señora de la Mar,ORG,58,65
15483,7217,iglesia de los clérigos menores ... 327 ducados .. 5 junio 1680 [,ORG,69,82
15484,7217,firmadoAntonio de Perea,PER,82,85
15485,7218,FRANCISCO POLANCO,PER,0,2
15486,7218,Magdalena,PER,7,8
15487,7218,ALONSO PÉREZ,PER,15,17
15488,7218,200 reales,MON,82,84
15489,7218,ALONSO PÉREZ,PER,99,101
15490,7218,ALONSO PÉREZ,PER,119,121
15491,7218,FRANCISCO TERRÓN,PER,134,136
15492,7218,ALONSO DE ZAMORA,PER,142,145
15493,7218,15 enero 1650,MON,151,154
15494,7219,Diego Castillo de Saavedra,PER,0,4
15495,7219,ALONSO PÉREZ,PER,7,9
15496,7219,25 mayo 1650,MON,17,20
15497,7220,ALONSO PÉREZ,PER,7,9
15498,7220,Oficio Nuevo de Renta que esta en el techo.,ORG,35,45
15499,7221,ALONSO PÉREZ,PER,7,9
15500,7221,collación de San Martín,LOC,26,30
15501,7221,Diego de Cortaza,PER,37,40
15502,7221,calle de Triperas,LOC,58,61
15503,7222,ALONSO PÉREZ,PER,4,6
15504,7222,Santa Iglesia,ORG,14,16
15505,7223,ALONSO PÉREZ,PER,0,2
15506,7223,San Martín,PER,6,8
15507,7223,Gregorio Natera,PER,14,16
15508,7223,San Salvador,LOC,25,27
15509,7223,200 reales de vellón,MON,29,33
15510,7223,16 abril 1654,MON,77,80
15511,7224,Isabel Duarte,PER,0,2
15512,7224,Antonio Rodríguez,PER,4,6
15513,7224,San Isidro,PER,7,9
15514,7224,ALONSO PÉREZ,PER,16,18
15515,7224,San Salvador,LOC,24,26
15516,7224,Paula Duarte,PER,29,31
15517,7225,ALONSO PÉREZ,PER,7,9
15518,7225,Sevilla,LOC,18,19
15519,7225,collación de San Martín,LOC,21,25
15520,7225,Gregorio Natera,PER,33,35
15521,7225,fabrica de la iglesia colegial de Nuestro Señor San Salvador,ORG,45,55
15522,7225,200 reales de moneda,MON,59,63
15523,7226,ALONSO PÉREZ,PER,7,9
15524,7226,Sevilla,LOC,25,26
15525,7226,collación de San Martín,LOC,28,32
15526,7226,Diego de Cortaza,PER,39,42
15527,7226,calle de Triperas,LOC,60,63
15528,7227,ALONSO PÉREZ,PER,7,9
15529,7227,Sevilla,LOC,19,20
15530,7227,collación de San Pedro,LOC,22,26
15531,7227,Paula Duarte,PER,35,37
15532,7227,Martín Sánchez,PER,49,51
15533,7227,capilla de los Benditos Animas de Purgatorio y San Onofrio,ORG,60,70
15534,7227,convento del seráfico,LOC,73,76
15535,7228,ALONSO PÉREZ,PER,7,9
15536,7228,Sevilla,LOC,20,21
15537,7228,collación de San Martín,LOC,23,27
15538,7228,Diego de Cortaza,PER,38,41
15539,7228,200 reales,MON,43,45
15540,7228,"6 ducados cada mes,",MON,84,89
15541,7228,2 julio 1655,MON,89,92
15542,7229,Sevilla,LOC,4,5
15543,7229,14 noviembre 1655,MON,6,9
15544,7229,ALONSO PÉREZ,PER,11,13
15545,7229,Sevilla,LOC,15,16
15546,7229,iglesia de San Pedro de edad que dijo ser de 25 años que es un hombre de buen cuerpo barbirrojo hijo legítimo de,ORG,21,44
15547,7229,ANTONIO PÉREZ,PER,44,46
15548,7229,Mariana de Madrid,PER,50,53
15549,7229,JUAN CHAMORRO,PER,79,81
15550,7229,MANUEL DE ÁGUILA,PER,82,85
15551,7229,JUAN DE BARREDA,PER,100,103
15552,7229,JUAN FERNANDO,PER,104,106
15553,7229,LORENZO VELA,PER,118,120
15554,7230,ALONSO PÉREZ,PER,0,2
15555,7230,90 reales,MON,24,26
15556,7231,ALONSO PÉREZ,PER,7,9
15557,7231,Sevilla,LOC,17,18
15558,7231,parroquia de San Martín,LOC,20,24
